LGA_Name,State,Latitude,Longitude,mean_nightlight_intensity,MPI,Headcount_Ratio,Intensity_of_Deprivation,In_Severe_Poverty,population_density,health_facility_count,school_count,road_density_km,ndvi_mean,rainfall_mm,idp_count,food_price_index,composite_poverty_score,cluster,cluster_label,risk_level
Arewa Dandi,Kebbi,12.688388,4.074184,0.00013175671062772237,0.4373,73.7863,59.2602,52.7493,202.44816801035378,0.0,0.0,1.5484,0.5015095533347553,1551.0099631359155,0.0,0.0,0.43609503,0,Critical - Humanitarian Emergency,Critical
Argungu,Kebbi,12.73333333,4.51666667,0.03568008123397567,0.4373,73.7863,59.2602,52.7493,202.4481680103538,59.0,0.0,1.5484,0.47081354873512726,1687.4889927294942,0.0,0.0,0.43749374,0,Critical - Humanitarian Emergency,Critical
Augie,Kebbi,12.88333333,4.6,0.0135420096414673,0.4373,73.7863,59.2602,52.7493,202.44816801035378,50.0,0.0,1.5484,0.4080709232181282,2139.8896604094757,0.0,0.0,0.42923984,0,Critical - Humanitarian Emergency,Critical
Bagudo,Kebbi,11.400095,4.225767,0.008615194634604457,0.4373,73.7863,59.2602,52.7493,202.4481680103538,63.0,0.0,1.5484,0.47224884094432873,1659.903720478132,0.0,0.0,0.43743014,0,Critical - Humanitarian Emergency,Critical
Birnin Kebbi,Kebbi,12.45361111,4.20027778,0.20187224703323509,0.4373,73.7863,59.2602,52.7493,202.44816801035384,91.0,0.0,1.5484,0.5050267455662542,1755.693398641497,0.0,0.0,0.43577352,0,Critical - Humanitarian Emergency,Critical
Bunza,Kebbi,12.0916,4.0108,0.001604953844064069,0.4373,73.7863,59.2602,52.7493,202.4481680103538,46.0,0.0,1.5484,0.4862678800687797,1712.427352726759,0.0,0.0,0.43728507,0,Critical - Humanitarian Emergency,Critical
Dandi,Kebbi,12.68333333,8.66666667,0.004153519706809182,0.4373,73.7863,59.2602,52.7493,202.44816801035378,40.0,0.0,1.5484,0.4682567844121221,1716.0571883083894,0.0,0.0,0.43752924,0,Critical - Humanitarian Emergency,Critical
Danko-Wasagu,Kebbi,11.395688,5.485568,0.012775239456461132,0.4373,73.7863,59.2602,52.7493,202.4481680103538,0.0,0.0,1.5484,0.5318615546532861,1576.0241378474625,0.0,0.0,0.43699908,0,Critical - Humanitarian Emergency,Critical
Fakai,Kebbi,11.547523,4.96493,0.0,0.4373,73.7863,59.2602,52.7493,202.4481680103538,61.0,0.0,1.5484,0.550897394397181,1683.939616231362,0.0,0.0,0.43386543,0,Critical - Humanitarian Emergency,Critical
Gwandu,Kebbi,12.50222222,4.6425,0.006287387913788318,0.4373,73.7863,59.2602,52.7493,202.4481680103538,60.0,0.0,1.5484,0.47081354873512726,1687.4889927294942,0.0,0.0,0.43755516,0,Critical - Humanitarian Emergency,Critical
Jega,Kebbi,12.3667,4.6333,0.01908296123179084,0.4373,73.7863,59.2602,52.7493,202.4481680103538,56.0,0.0,1.5484,0.4838761847804297,1819.1633256484063,0.0,0.0,0.43752083,0,Critical - Humanitarian Emergency,Critical
Kalgo,Kebbi,12.33257,4.20035,0.012683918497992986,0.4373,73.7863,59.2602,52.7493,202.44816801035378,45.0,0.0,1.5484,0.4862678800687797,1712.427352726759,0.0,0.0,0.43751836,0,Critical - Humanitarian Emergency,Critical
Koko/Besse,Kebbi,11.45855,4.43782,0.011218108204557469,0.4373,73.7863,59.2602,52.7493,202.4481680103538,49.0,0.0,1.5484,0.5391559844896131,1374.550114005356,0.0,0.0,0.43731523,0,Critical - Humanitarian Emergency,Critical
Maiyama,Kebbi,11.99054,4.35394,0.0016773339199795618,0.4373,73.7863,59.2602,52.7493,202.44816801035378,51.0,0.0,1.5484,0.46846526675361366,1625.6110922842931,0.0,0.0,0.4372457,0,Critical - Humanitarian Emergency,Critical
Ngaski,Kebbi,10.40709,4.71781,0.001108504025258297,0.4373,73.7863,59.2602,52.7493,202.44816801035378,58.0,0.0,1.5484,0.37924371783629207,1281.97588609606,0.0,0.0,0.43717697,0,Critical - Humanitarian Emergency,Critical
Sakaba,Kebbi,11.065401,5.596032,0.0,0.4373,73.7863,59.2602,52.7493,202.44816801035378,65.0,0.0,1.5484,0.47081354873512726,1687.4889927294942,0.0,0.0,0.4371997,0,Critical - Humanitarian Emergency,Critical
Shanga,Kebbi,11.1958,4.5675,5.469599966812296e-05,0.4373,73.7863,59.2602,52.7493,202.4481680103538,49.0,0.0,1.5484,0.5319795234436054,1512.4764752621675,0.0,0.0,0.4371027,0,Critical - Humanitarian Emergency,Critical
Suru,Kebbi,11.83,4.096667,0.0011506399515951531,0.4373,73.7863,59.2602,52.7493,202.4481680103538,69.0,0.0,1.5484,0.47081354873512726,1687.4889927294942,0.0,0.0,0.43516785,0,Critical - Humanitarian Emergency,Critical
Yauri,Kebbi,11.395688,5.485568,0.045302048522811694,0.4373,73.7863,59.2602,52.7493,202.44816801035378,29.0,0.0,1.5484,0.6184059275863343,1726.0269485254832,0.0,0.0,0.4371919,0,Critical - Humanitarian Emergency,Critical
Zuru,Kebbi,11.435,5.235,0.0044442535267750684,0.4373,73.7863,59.2602,52.7493,202.4481680103538,52.0,0.0,1.5484,0.46846526675361366,1625.6110922842931,0.0,0.0,0.43757126,0,Critical - Humanitarian Emergency,Critical
Adavi,Kogi,7.66666667,6.45,0.08472605676215608,0.0638,14.0219,45.4947,5.6812,154.57852612159408,67.0,200.0,1.50754,0.4445826213391174,2124.843867530425,0.0,0.0,0.06364479,1,High Risk - Severe Poverty,High
Ajaokuta,Kogi,7.55611111,6.655,0.08559515762911249,0.0638,14.0219,45.4947,5.6812,154.57852612159408,59.0,200.0,0.9220200000000001,0.4027464519705811,1491.3735844686028,2200.0,0.0,0.06443757,1,High Risk - Severe Poverty,High
Ankpa,Kogi,7.43333333,7.63333333,0.011875638537745628,0.0638,14.0219,45.4947,5.6812,154.57852612159408,99.0,200.0,1.50754,0.5106809494530604,2380.298705092724,0.0,0.0,0.063310266,1,High Risk - Severe Poverty,High
Bassa,Kogi,7.9,7.05,0.0015820345082965253,0.0638,14.0219,45.4947,5.6812,154.57852612159405,191.0,200.0,0.72848,0.4379215697309543,1507.266962448624,926.0,0.0,0.064075485,1,High Risk - Severe Poverty,High
Dekina,Kogi,7.58333333,7.2,0.0022712528348589936,0.0638,14.0219,45.4947,5.6812,154.57852612159408,173.0,200.0,1.42582,0.5139092132401358,1898.417228612751,22.0,0.0,0.06456045,1,High Risk - Severe Poverty,High
Ibaji,Kogi,6.86666667,6.8,0.0,0.0638,14.0219,45.4947,5.6812,154.57852612159408,98.0,200.0,1.5484,0.5079890661950837,1966.507611782475,0.0,0.0,0.06390459,1,High Risk - Severe Poverty,High
Idah,Kogi,7.08333333,6.75,0.004142284062173631,0.0638,14.0219,45.4947,5.6812,154.57852612159408,72.0,200.0,1.2314800000000001,0.45617631900342004,2345.32283985838,1731.0,0.0,0.06545477,1,High Risk - Severe Poverty,High
Igalamela Odolu,Kogi,7.08333333,7.08333333,0.009593138084581631,0.0638,14.0219,45.4947,5.6812,154.57852612159405,0.0,200.0,1.5484,0.5485666205617885,1849.669937489985,0.0,0.0,0.06574694,1,High Risk - Severe Poverty,High
Ijumu,Kogi,7.85,5.96666667,0.013285037133035468,0.0638,14.0219,45.4947,5.6812,154.57852612159408,54.0,200.0,1.50754,0.5737521606229357,1969.9327287575481,0.0,0.0,0.06365424,1,High Risk - Severe Poverty,High
Kabba/Bunu,Kogi,8.11666667,6.15,0.008709046980252561,0.0638,14.0219,45.4947,5.6812,154.57852612159408,63.0,200.0,1.5484,0.5172815045478139,1816.5084105779551,0.0,0.0,0.06393454,1,High Risk - Severe Poverty,High
Kogi,Kogi,7.5,6.7,0.021028910154086474,0.0638,14.0219,45.4947,5.6812,154.57852612159408,91.0,200.0,1.32724,0.5305628224503395,1548.183313998002,207.0,0.0,0.06672899,1,High Risk - Severe Poverty,High
Lokoja,Kogi,7.80194444,6.74416667,0.06216905318730482,0.0638,14.0219,45.4947,5.6812,154.57852612159408,112.0,200.0,0.73158,0.4748478540529115,2144.878641706412,372.0,0.0,0.06998561,1,High Risk - Severe Poverty,High
Mopa-Muro,Kogi,8.09722222,5.89583333,0.000123712531505869,0.0638,14.0219,45.4947,5.6812,154.57852612159408,36.0,200.0,1.5484,0.557143141216712,1630.3026990701258,0.0,0.0,0.06380297,1,High Risk - Severe Poverty,High
Ofu,Kogi,7.33333333,7.08333333,0.00428128192404739,0.0638,14.0219,45.4947,5.6812,154.57852612159408,95.0,200.0,0.7041999999999999,0.4316969509183347,1811.314069320047,518.0,0.0,0.063931584,1,High Risk - Severe Poverty,High
Ogori/Magongo,Kogi,7.483333,6.216667,0.0037751340043955836,0.0638,14.0219,45.4947,5.6812,154.57852612159405,0.0,200.0,1.5484,0.5375241716559036,1799.5816086142092,0.0,0.0,0.07376893,1,High Risk - Severe Poverty,High
Okehi,Kogi,7.7,6.3,0.02536108050626867,0.0638,14.0219,45.4947,5.6812,154.57852612159408,44.0,200.0,1.5484,0.5172815045478139,1816.5084105779551,0.0,0.0,0.06283121,1,High Risk - Severe Poverty,High
Okene,Kogi,7.55,6.23333333,0.348737036133254,0.0638,14.0219,45.4947,5.6812,154.57852612159408,69.0,200.0,1.50754,0.38109859158603065,1633.7739740540599,0.0,0.0,0.066028394,1,High Risk - Severe Poverty,High
Olamaboro,Kogi,7.18333,7.56667,0.0038863560795783995,0.0638,14.0219,45.4947,5.6812,154.57852612159408,111.0,200.0,1.46668,0.5079890661950837,1966.507611782475,0.0,0.0,0.06373655,1,High Risk - Severe Poverty,High
Omala,Kogi,7.81666667,7.51666667,0.0007167496834972058,0.0638,14.0219,45.4947,5.6812,154.57852612159408,57.0,200.0,0.7268800000000001,0.5952146936368129,1570.0825830375863,586.0,0.0,0.0637324,1,High Risk - Severe Poverty,High
Yagba East,Kogi,8.16666667,5.7,0.0018357945740440829,0.0638,14.0219,45.4947,5.6812,154.57852612159408,64.0,200.0,1.5484,0.5172815045478139,1816.5084105779551,0.0,0.0,0.06398111,1,High Risk - Severe Poverty,High
Yagba West,Kogi,8.25,5.55,0.005420726247702573,0.0638,14.0219,45.4947,5.6812,154.57852612159408,47.0,200.0,1.50754,0.6298310079742737,1723.6887834776164,0.0,0.0,0.06358434,1,High Risk - Severe Poverty,High
Asa,Kwara,8.324804,4.533673,0.011364696320103604,0.0962,20.156,47.7497,8.1368,105.69713665058384,70.0,302.0,1.17728,0.5420325450372246,1732.6952293853035,0.0,0.0,0.09648264,1,High Risk - Severe Poverty,High
Baruten,Kwara,9.58333333,3.25,0.00031968570732247056,0.0962,20.156,47.7497,8.1368,105.69713665058386,108.0,302.0,1.3441,0.4173894541674187,1614.191921166544,0.0,0.0,0.09828601,1,High Risk - Severe Poverty,High
Edu,Kwara,8.841903,5.399178,0.008623921637793621,0.0962,20.156,47.7497,8.1368,105.69713665058386,78.0,302.0,1.17728,0.50680918997904,1702.303854426745,0.0,0.0,0.09637638,1,High Risk - Severe Poverty,High
Ekiti,Kwara,8.139435,5.32809,0.008966443432972966,0.0962,20.156,47.7497,8.1368,105.69713665058386,27.0,302.0,1.3441,0.42079588542312024,1643.137833306049,0.0,0.0,0.09851266,1,High Risk - Severe Poverty,High
Ifelodun,Kwara,8.820023,4.967322,0.011184312829100745,0.0962,20.156,47.7497,8.1368,105.69713665058387,169.0,302.0,1.3441,0.4994055837181467,1756.3145342040436,0.0,0.0,0.095734075,1,High Risk - Severe Poverty,High
Ilorin East,Kwara,8.573234,4.703608,0.07261515071245915,0.0962,20.156,47.7497,8.1368,105.69713665058387,80.0,302.0,1.3441,0.5202522987455853,1715.3580529927024,0.0,0.0,0.095638394,1,High Risk - Severe Poverty,High
Ilorin South,Kwara,8.498688,4.562779,0.3897705949455887,0.0962,20.156,47.7497,8.1368,105.69713665058386,88.0,302.0,1.17728,0.50680918997904,1702.303854426745,0.0,0.0,0.09637377,1,High Risk - Severe Poverty,High
Ilorin West,Kwara,8.480048,4.614006,1.3241794508746547,0.0962,20.156,47.7497,8.1368,105.69713665058387,74.0,302.0,1.3441,0.3975085227742235,1613.7634566229483,0.0,0.0,0.096037544,1,High Risk - Severe Poverty,High
Irepodun,Kwara,8.487457,4.527301,0.03223625204205576,0.0962,20.156,47.7497,8.1368,105.69713665058386,107.0,302.0,1.3441,0.5068091899790401,1702.303854426745,0.0,0.0,0.09558588,1,High Risk - Severe Poverty,High
Isin,Kwara,8.2579064,5.038849070678933,0.0035322608503562166,0.0962,20.156,47.7497,8.1368,105.69713665058387,35.0,302.0,1.3441,0.5935062294583411,1766.1487959593385,0.0,0.0,0.09594004,1,High Risk - Severe Poverty,High
Kaiama,Kwara,9.605193,3.941946,0.0026959129003270694,0.0962,20.156,47.7497,8.1368,105.69713665058387,69.0,302.0,1.17728,0.5420325450372246,1732.6952293853035,0.0,0.0,0.096374325,1,High Risk - Severe Poverty,High
Moro,Kwara,8.845,4.556667,0.013805671989917756,0.0962,20.156,47.7497,8.1368,105.69713665058386,79.0,302.0,1.3441,0.5846317782254472,1765.606200494745,0.0,0.0,0.09596087,1,High Risk - Severe Poverty,High
Offa,Kwara,8.147,4.72,0.48760872071491923,0.0962,20.156,47.7497,8.1368,105.69713665058386,64.0,302.0,1.17728,0.5420325450372246,1732.6952293853035,0.0,0.0,0.096162654,1,High Risk - Severe Poverty,High
Oke-Ero,Kwara,8.088888,5.144659,0.1092275926539672,0.0962,20.156,47.7497,8.1368,105.69713665058387,32.0,302.0,1.3441,0.524506255763175,1673.7300112748014,0.0,0.0,0.09557131,1,High Risk - Severe Poverty,High
Oyun,Kwara,8.16827,4.65212,0.03550218990151311,0.0962,20.156,47.7497,8.1368,105.69713665058387,43.0,302.0,1.17728,0.5101161578802771,1699.8759476039843,0.0,0.0,0.09622108,1,High Risk - Severe Poverty,High
Pategi,Kwara,8.73333333,5.75,0.0002844659697816328,0.0962,20.156,47.7497,8.1368,105.69713665058387,53.0,302.0,1.3441,0.6142638959825257,1802.599640856784,0.0,0.0,0.095960446,1,High Risk - Severe Poverty,High
Agege,Lagos,6.62194444,3.32583333,6.628234826601469,0.0044,1.1054,39.4491,0.2073,3084.979947173433,93.0,770.0,2.0734,0.5780796014159828,1843.3257148714583,0.0,0.0,0.0046166885,1,High Risk - Severe Poverty,High
Ajeromi-Ifelodun,Lagos,6.4448,3.3339,5.26807922800612,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,0.0,770.0,2.0734,0.5816063916388294,1779.8518543333723,0.0,0.0,0.004057791,1,High Risk - Severe Poverty,High
Alimosho,Lagos,6.61055556,3.29583333,4.786196911562871,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,320.0,770.0,2.0734,0.523427939776379,1849.177672291634,0.0,0.0,0.004618065,1,High Risk - Severe Poverty,High
Amuwo-Odofin,Lagos,6.45,3.266667,5.26807922800612,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,0.0,770.0,2.0734,0.38109859158603065,1633.7739740540599,0.0,0.0,0.0045101745,1,High Risk - Severe Poverty,High
Apapa,Lagos,6.45,3.36666667,10.175344247666617,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,56.0,770.0,2.0734,0.5011279180245236,1804.529464100712,0.0,0.0,0.0047076014,1,High Risk - Severe Poverty,High
Badagry,Lagos,6.41666667,2.88333333,0.524770148724444,0.0044,1.1054,39.4491,0.2073,3084.9799471734323,109.0,770.0,2.0734,0.5541148681211613,1740.5347789277012,0.0,0.0,0.004705945,1,High Risk - Severe Poverty,High
Epe,Lagos,6.58333333,3.98333333,0.3993705945778947,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,50.0,770.0,2.0734,0.5066262227280572,1812.3928791818464,0.0,0.0,0.0054045077,1,High Risk - Severe Poverty,High
Eti-Osa,Lagos,6.437443,3.564588,6.444250603096724,0.0044,1.1054,39.4491,0.2073,3084.979947173433,137.0,770.0,2.0734,0.5811095739065264,1796.1472395217804,0.0,0.0,0.004566067,1,High Risk - Severe Poverty,High
Ibeju-Lekki,Lagos,6.416667,2.883333,6.980201636926621,0.0044,1.1054,39.4491,0.2073,3084.9799471734323,0.0,770.0,2.0734,0.5066262227280574,1812.3928791818464,0.0,0.0,0.0040589883,1,High Risk - Severe Poverty,High
Ifako-Ijaiye,Lagos,6.68472222,3.28888889,5.26807922800612,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,0.0,770.0,2.0734,0.6267711831596696,1776.4385651963878,0.0,0.0,0.004057791,1,High Risk - Severe Poverty,High
Ikeja,Lagos,6.6,3.35,9.500803582581431,0.0044,1.1054,39.4491,0.2073,3084.9799471734323,194.0,770.0,2.0734,0.523427939776379,1849.1776722916343,0.0,0.0,0.004618065,1,High Risk - Severe Poverty,High
Ikorodu,Lagos,6.6,3.5,3.4811382338226133,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,270.0,770.0,2.0734,0.5286926330319642,2092.102528623755,0.0,0.0,0.0037138613,1,High Risk - Severe Poverty,High
Kosofe,Lagos,6.556879,3.384174,6.187780828755579,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,182.0,770.0,2.0734,0.523427939776379,1849.177672291634,0.0,0.0,0.004618065,1,High Risk - Severe Poverty,High
Lagos Island,Lagos,6.45,3.4,9.08538219332695,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,74.0,770.0,2.0734,0.6016304847425752,2097.685392362926,0.0,0.0,0.0039859493,1,High Risk - Severe Poverty,High
Lagos Mainland,Lagos,6.504937,3.386503,8.612676322460175,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,98.0,770.0,2.0734,0.5780796014159828,1843.3257148714583,0.0,0.0,0.0046166885,1,High Risk - Severe Poverty,High
Mushin,Lagos,6.53333333,3.35,9.481488169564141,0.0044,1.1054,39.4491,0.2073,3084.9799471734323,150.0,770.0,2.0734,0.5267718971499813,1805.8225983484954,0.0,0.0,0.004618065,1,High Risk - Severe Poverty,High
Ojo,Lagos,6.46666667,3.18333333,1.3110728681022565,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,161.0,770.0,2.0734,0.5380155101185011,1850.2942450394683,0.0,0.0,0.004605273,1,High Risk - Severe Poverty,High
Oshodi-Isolo,Lagos,6.511865,3.308021,5.26807922800612,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,0.0,770.0,2.0734,0.34202446251318136,1774.2146099624856,0.0,0.0,0.004556895,1,High Risk - Severe Poverty,High
Somolu,Lagos,6.540833,3.387222,6.980201636926621,0.0044,1.1054,39.4491,0.2073,3084.9799471734327,0.0,770.0,2.0734,0.5066262227280574,1812.3928791818464,0.0,0.0,0.0040589883,1,High Risk - Severe Poverty,High
Surulere,Lagos,6.5,3.35,7.855946821825845,0.0044,1.1054,39.4491,0.2073,3084.9799471734323,225.0,770.0,2.0734,0.42645072667226175,1811.281216036438,0.0,0.0,0.004640596,1,High Risk - Severe Poverty,High
Akwanga,Nasarawa,8.91666667,8.38333333,0.04679229108152395,0.1888,40.583,46.5126,15.7076,111.92174826724992,97.0,0.0,0.72848,0.4781136797904053,1504.483736814997,876.0,0.0,0.18854167,1,High Risk - Severe Poverty,High
Awe,Nasarawa,7.823611,3.95,0.0032971687719925108,0.1888,40.583,46.5126,15.7076,111.92174826724992,65.0,0.0,0.72848,0.4830416493857278,1585.1601923252463,883.0,0.0,0.18949156,1,High Risk - Severe Poverty,High
Doma,Nasarawa,8.396241,8.35864,0.005184744406678823,0.1888,40.583,46.5126,15.7076,111.92174826724992,76.0,0.0,0.9016000000000002,0.4058894334517231,1548.9729580721528,2527.0,0.0,0.18914913,1,High Risk - Severe Poverty,High
Karu,Nasarawa,9.019231,7.613516,0.1632560356871091,0.1888,40.583,46.5126,15.7076,111.92174826724992,146.0,0.0,0.87422,0.49639121352308535,1719.1323732421367,6591.0,0.0,0.18912172,1,High Risk - Severe Poverty,High
Keana,Nasarawa,8.147346,8.800478,0.002881367765430913,0.1888,40.583,46.5126,15.7076,111.92174826724992,40.0,0.0,0.68068,0.5378751645574174,1671.1314345642477,752.0,0.0,0.1885864,1,High Risk - Severe Poverty,High
Keffi,Nasarawa,8.8464,7.8733,0.4676240267349636,0.1888,40.583,46.5126,15.7076,111.92174826724992,51.0,0.0,1.50754,0.5347385981678696,1518.0301237381252,257.0,0.0,0.18993786,1,High Risk - Severe Poverty,High
Kokona,Nasarawa,8.85,5.08333333,0.02026608303601563,0.1888,40.583,46.5126,15.7076,111.92174826724992,71.0,0.0,0.56006,0.5378751645574174,1671.1314345642472,677.0,0.0,0.18855596,1,High Risk - Severe Poverty,High
Lafia,Nasarawa,8.49166667,8.51666667,0.041778991338095255,0.1888,40.583,46.5126,15.7076,111.92174826724992,185.0,0.0,1.0197800000000001,0.5288141543257309,1482.3875019102732,3258.0,0.0,0.18887223,1,High Risk - Severe Poverty,High
Nasarawa,Nasarawa,8.53333333,8.3,0.008048550029642328,0.1888,40.583,46.5126,15.7076,111.92174826724994,232.0,0.0,0.9016000000000002,0.4058894334517231,1548.9729580721528,2528.0,0.0,0.18923013,1,High Risk - Severe Poverty,High
Nasarawa Egon,Nasarawa,8.741115,8.542192,0.014105464341819928,0.1888,40.583,46.5126,15.7076,111.92174826724994,0.0,0.0,1.5484,0.5686117173771502,1580.046058824595,0.0,0.0,0.4161421,1,High Risk - Severe Poverty,High
Obi,Nasarawa,7.0,8.25,0.007555697173360855,0.1888,40.583,46.5126,15.7076,111.92174826724992,122.0,0.0,0.78098,0.40606112253435434,1348.4979325656554,4217.0,0.0,0.18921447,1,High Risk - Severe Poverty,High
Toto,Nasarawa,8.388021,7.078199,0.00032207977631792554,0.1888,40.583,46.5126,15.7076,111.92174826724991,76.0,0.0,0.72848,0.6091333334786755,1892.796630338392,750.0,0.0,0.18887448,1,High Risk - Severe Poverty,High
Wamba,Nasarawa,8.93333333,8.6,0.0028035755116160555,0.1888,40.583,46.5126,15.7076,111.92174826724992,73.0,0.0,0.72848,0.4781136797904053,1504.483736814997,878.0,0.0,0.18875153,1,High Risk - Severe Poverty,High
Agaie,Niger,9.01666667,6.31666667,0.01423884708619989,0.2191,44.5601,49.1694,22.7942,95.32607759072684,76.0,0.0,1.5484,0.5755751129248853,1865.7925054714428,0.0,0.0,0.21941228,0,Critical - Humanitarian Emergency,Critical
Agwara,Niger,10.7,4.58333333,0.005137155921539958,0.2191,44.5601,49.1694,22.7942,95.32607759072685,45.0,0.0,1.5484,0.5057397839075664,1674.3367769215251,0.0,0.0,0.22074237,0,Critical - Humanitarian Emergency,Critical
Bida,Niger,9.08333333,6.01666667,0.20691383374588831,0.2191,44.5601,49.1694,22.7942,95.32607759072684,91.0,0.0,1.5484,0.4768743523124236,1559.1269295445084,0.0,0.0,0.21892777,0,Critical - Humanitarian Emergency,Critical
Borgu,Niger,11.0,3.5,0.011074790702032761,0.2191,44.5601,49.1694,22.7942,95.32607759072684,86.0,0.0,1.5484,0.51685947874391,1680.4364583608299,0.0,0.0,0.21899255,0,Critical - Humanitarian Emergency,Critical
Bosso,Niger,9.651457,6.526626,0.094749077871057,0.2191,44.5601,49.1694,22.7942,95.32607759072684,103.0,0.0,1.0197800000000001,0.5711696314799434,1889.6708223729581,3111.0,0.0,0.21887474,0,Critical - Humanitarian Emergency,Critical
Chanchaga,Niger,9.61388889,6.55694444,2.615523480124526,0.2191,44.5601,49.1694,22.7942,95.32607759072684,83.0,0.0,1.5484,0.512470674330696,1666.2408922331645,108.0,0.0,0.21935067,1,High Risk - Severe Poverty,High
Edati,Niger,9.05,5.65,0.001953253445505094,0.2191,44.5601,49.1694,22.7942,95.32607759072684,79.0,0.0,1.5484,0.5774363003097662,1499.2494612142928,0.0,0.0,0.21927117,0,Critical - Humanitarian Emergency,Critical
Gbako,Niger,9.26666667,5.98333333,0.005079217076140698,0.2191,44.5601,49.1694,22.7942,95.32607759072684,101.0,0.0,1.5484,0.4948942643150106,1570.619860657789,0.0,0.0,0.2189105,0,Critical - Humanitarian Emergency,Critical
Gurara,Niger,9.35,7.08333333,0.04527967651286385,0.2191,44.5601,49.1694,22.7942,95.32607759072684,90.0,0.0,1.5484,0.5541809920815789,1991.6552537612615,0.0,0.0,0.21930389,0,Critical - Humanitarian Emergency,Critical
Katcha,Niger,9.15,6.23333333,0.007455295937420643,0.2191,44.5601,49.1694,22.7942,95.32607759072684,93.0,0.0,1.5484,0.49489426431501055,1570.619860657789,0.0,0.0,0.21901838,0,Critical - Humanitarian Emergency,Critical
Kontagora,Niger,10.403,5.473,0.03410729080906809,0.2191,44.5601,49.1694,22.7942,95.32607759072684,60.0,0.0,0.78324,0.5090772836978302,1639.0481821905807,1345.0,0.0,0.219102,0,Critical - Humanitarian Emergency,Critical
Lapai,Niger,8.81666667,6.68333333,0.0046283600495308375,0.2191,44.5601,49.1694,22.7942,95.32607759072684,92.0,0.0,1.5484,0.4550643270580226,1553.8460306497939,105.0,0.0,0.21890509,0,Critical - Humanitarian Emergency,Critical
Lavun,Niger,9.45,5.63333333,0.0010254387425008846,0.2191,44.5601,49.1694,22.7942,95.32607759072684,101.0,0.0,1.5484,0.4657490407803879,1316.7095169562394,0.0,0.0,0.21891156,0,Critical - Humanitarian Emergency,Critical
Magama,Niger,10.46666667,5.05,0.004753886903889022,0.2191,44.5601,49.1694,22.7942,95.32607759072684,79.0,0.0,1.5484,0.5057397839075665,1674.3367769215251,0.0,0.0,0.21886168,0,Critical - Humanitarian Emergency,Critical
Mariga,Niger,10.7,5.83333333,0.00047509171358170395,0.2191,44.5601,49.1694,22.7942,95.32607759072685,72.0,0.0,1.5484,0.34463216190917806,1455.859734616121,0.0,0.0,0.2198162,0,Critical - Humanitarian Emergency,Critical
Mashegu,Niger,9.95,5.21666667,0.0008514044640245858,0.2191,44.5601,49.1694,22.7942,95.32607759072684,93.0,0.0,1.5484,0.49489426431501055,1570.619860657789,0.0,0.0,0.2189105,0,Critical - Humanitarian Emergency,Critical
Mokwa,Niger,9.2,5.33333333,0.015343831295074885,0.2191,44.5601,49.1694,22.7942,95.32607759072684,93.0,0.0,1.5484,0.4002306360908962,1486.358141812644,0.0,0.0,0.21895234,0,Critical - Humanitarian Emergency,Critical
Munya,Niger,9.78333,7.03333,0.0005272958521685105,0.2191,44.5601,49.1694,22.7942,95.32607759072684,0.0,0.0,1.5484,0.5240872569205117,1678.5206027775428,0.0,0.0,0.21967818,0,Critical - Humanitarian Emergency,Critical
Paikoro,Niger,9.43333,6.63333,0.005135570028446671,0.2191,44.5601,49.1694,22.7942,95.32607759072684,124.0,0.0,1.5484,0.37828661402482633,1415.380311174316,78.0,0.0,0.21935853,1,High Risk - Severe Poverty,High
Rafi,Niger,10.18444444,6.25333333,0.009014176941369901,0.2191,44.5601,49.1694,22.7942,95.32607759072685,114.0,0.0,0.63524,0.3799932254471658,1676.9397041561679,8717.0,0.0,0.21922004,0,Critical - Humanitarian Emergency,Critical
Rijau,Niger,11.1,5.26666667,0.0005458784199861127,0.2191,44.5601,49.1694,22.7942,95.32607759072684,76.0,0.0,0.7103200000000001,0.41015378433135785,1413.1881608443045,2610.0,0.0,0.21846788,0,Critical - Humanitarian Emergency,Critical
Shiroro,Niger,9.95694444,6.83194444,0.005495873497684191,0.2191,44.5601,49.1694,22.7942,95.32607759072684,170.0,0.0,1.5484,0.4550643270580226,1553.8460306497939,65.0,0.0,0.21936256,1,High Risk - Severe Poverty,High
Suleja,Niger,9.18333333,7.18333333,0.5498656123348851,0.2191,44.5601,49.1694,22.7942,95.32607759072683,77.0,0.0,1.50754,0.4179298808476331,1394.4985769519164,271.0,0.0,0.21907203,0,Critical - Humanitarian Emergency,Critical
